Symbol,Company Name,Price,Market Cap (in M),P/E Ratio,Beta,Volume 52 weeks,Volume 1 month,52 Weeks High,52 Weeks Low,Exchange,Performance (52 weeks),Country,Chiffre d'affaires,Résultat net,Sector,Industry,Price 52 Weeks Ago,Currency,Total assets,EPS Annual,Dividend Per Share Annual,EBITDA CAGR (5y),EBITDA,ROI Annual,Ratio Debt/Equity (Annual),Dividend Yield Indicated Annual
GRRR,Gorilla Technology Group Inc,2.27,25.22284390128756,1.8689,2.2485461,255916.3492063492,163956.52173913043,20.4,2.09,NASDAQ,-0.8766654917957931,GB,64694992.0,13495614.0,Technology,Software - Infrastructure,18.299999237060547,USD,11111400.0,1.7857,,,18038200.0,17.02,0.4643,
NCNO,nCino Inc,32.1,3694.20258,,1.2855653,831931.3492063492,1244960.8695652173,37.48,27.19,NASDAQ,0.0954629878848092,US,490958016.0,-34079000.0,Technology,Software - Application,29.309999465942383,USD,115084000.0,-0.3758,,,21530000.0,-3.84,0.0516,
NITO,N2OFF Inc,0.361,1.2424869705694053,,0.70307076,386557.4206349207,146100.0,1.5599,0.3247,NASDAQ,-0.9503408444298944,US,186266.0,-5578294.0,Basic Materials,Agricultural Inputs,7.210000038146973,USD,3441100.0,-5.4326,,,-5057932.0,-100.65,0.0,
GLAC,Global Lights Acquisition Corp,10.4,93.340001,1166.8959,-0.04181963,46677.32558139535,20147.82608695652,10.56,10.04,NASDAQ,,CN,,741915.0,Financial Services,Shell Companies,,USD,8975000.0,0.0089,,,,0.12,0.0,
ASTS,AST SpaceMobile Inc,21.21,5710.929396676075,,2.2380335,5635253.571428572,10990956.52173913,23.04,1.975,NASDAQ,4.01267719280902,US,500000.0,-90973000.0,Technology,Communication Equipment,4.25,USD,151346000.0,-1.0701,,,-160732000.0,-55.25,0.6011,
LSAK,Lesaka Technologies Inc,4.45,282.2591703769401,,-0.28427067,23222.61904761905,16430.434782608696,5.33,3.0,NASDAQ,0.2198420028469474,ZA,551324992.0,-23093000.0,Technology,Software - Infrastructure,3.650000095367432,USD,63429000.0,-0.584,,-33.62,27621000.0,-10.18,0.9203,
AKTS,Akoustis Technologies Inc,0.0766,8.362367086269744,,3.492563,4462142.857142857,3419326.086956522,2.1,0.0734,NASDAQ,-0.961264917710428,US,29862000.0,-76912000.0,Technology,Communication Equipment,1.9600000381469729,USD,109169000.0,-0.9991,,,-64460000.0,-48.82,0.5104,
GAMB,Gambling.com Group Ltd,8.85,326.7690758980044,17.8953,-0.15005675,165019.04761904763,150143.47826086957,14.81,7.515,NASDAQ,-0.2680100467313485,JE,111175000.0,18964000.0,Consumer Cyclical,Gambling,12.079999923706056,USD,36923100.0,0.4738,,,29903000.0,15.14,0.0145,
SOHO,Sotherly Hotels Inc,1.2101,48.184716,12.2252,1.612076,48751.19047619047,25865.217391304348,2.182,1.07,NASDAQ,-0.4273681864141683,US,176664960.0,-4113364.0,Real Estate,REIT - Hotel & Motel,2.109999895095825,USD,19849200.0,0.2092,0.5154,-0.68,37752088.0,1.0699999999999998,6.4498,
VUZI,Vuzix Corp,1.04,67.31514088,,1.4164108,702057.5396825396,462973.9130434783,4.64,1.0,NASDAQ,-0.7733524853029229,US,9941645.0,-49956076.0,Technology,Consumer Electronics,4.570000171661377,USD,64726100.0,-0.7906,0.0,,-44880924.0,-62.07,0.0,
SPGC,Sacks Parente Golf Inc,3.35,4.889617051282051,,0.9371329,35921.52610441767,77831.30434782608,300.0,3.17,NASDAQ,,US,1375000.0,-5384000.0,Consumer Cyclical,Leisure,,USD,1459590.0,-0.3779,,,-5458000.0,-79.88,0.0,
YORW,York Water Co,38.15,547.9142131543712,23.0633,0.3843888,52382.53968253968,47473.91304347826,42.49,33.32,NASDAQ,-0.0682840590365675,US,73241000.0,22900000.0,Utilities,Utilities - Regulated Water,40.93802261352539,USD,14362100.0,1.6618,0.8096,7.1,40864000.0,5.92,0.8139,2.2131793
MCHX,Marchex Inc,1.82,79.49504616042782,,1.0673195,40868.65079365079,47573.91304347826,1.95,1.11,NASDAQ,-0.0422184480623403,US,48818000.0,-4896000.0,Communication Services,Advertising Agencies,1.899999976158142,USD,39017700.0,-0.2325,0.0,,-1497000.0,-27.31,0.0117,
DTCK,Davis Commodities Ltd,1.04,25.48066181818182,23.4629,0.6466677,362769.3333333333,121156.52173913045,9.0,0.756,NASDAQ,,SG,190724000.0,1086000.0,Consumer Defensive,Farm Products,,USD,24500600.0,0.0443,,,1209000.0,9.95,0.0643,
MRVI,Maravai LifeSciences Holdings Inc,8.54,2151.4385003917405,,2.4813952,2395346.4285714286,1886986.956521739,11.555,4.52,NASDAQ,-0.1745151039424766,US,278584992.0,-132084000.0,Healthcare,Biotechnology,10.34000015258789,USD,141552992.0,-0.9023,,102.18,1297000.0,-12.23,1.3357,
CGBD,Carlyle Secured Lending Inc,16.39,833.406239051014,9.0313,0.6976486,211956.74603174604,212378.2608695652,18.69,13.315,NASDAQ,0.2192249398082255,US,243456992.0,104090000.0,Financial Services,Asset Management,13.450268745422363,USD,50848500.0,1.6387,1.8259,0.29,,4.87,1.0738,9.83405
GDEN,Golden Entertainment Inc,28.67,829.9604004733286,3.2451,1.2430077,199364.2857142857,218821.7391304348,42.14,27.42,NASDAQ,-0.2497098002298208,US,829798016.0,274430016.0,Consumer Cyclical,Resorts & Casinos,38.18181610107422,USD,28948700.0,8.3089,2.0302,27.32,152567008.0,21.3,1.2332,3.5561879
ALHC,Alignment Healthcare Inc,8.62,1649.0056468052253,,-0.8055804,791543.6507936508,1176465.2173913044,10.15,4.46,NASDAQ,0.3150106310311213,US,2231983104.0,-152787008.0,Healthcare,Healthcare Plans,6.559999942779541,USD,191300000.0,-0.7949,,,-104546000.0,-46.42,1.0318,
POLA,Polar Power Inc,0.41,7.200260295643154,,2.0665104,96525.39682539682,119086.95652173914,1.57,0.3205,NASDAQ,-0.6649396923404827,US,12878000.0,-7577000.0,Industrials,Electrical Equipment & Parts,1.2200000286102295,USD,17561600.0,-0.4926,,,-6597000.0,-36.89,0.3457,
APLS,Apellis Pharmaceuticals Inc,37.01,4506.571740826606,,0.85947603,2059704.365079365,1794439.1304347827,73.785,23.86,NASDAQ,0.1430552786680667,US,628785984.0,-332892992.0,Healthcare,Biotechnology,32.38999938964844,USD,121766000.0,-4.4543,,,-311300000.0,-87.64,2.101,
LEE,Lee Enterprises Inc,8.75,54.16734981343284,,1.3503048,21668.25396825397,10473.91304347826,15.89,7.56,NASDAQ,-0.2475745563657984,US,616814976.0,-17741000.0,Communication Services,Publishing,11.619999885559082,USD,6190550.0,-0.8977,0.8673,-10.95,78435000.0,-1.1,21.4567,
HEAR,Turtle Beach Corp,14.77,317.8909103541341,,1.7045044,232482.53968253967,216204.3478260869,18.45,7.97,NASDAQ,0.2259016053133267,US,291022016.0,-2423000.0,Technology,Consumer Electronics,12.05500030517578,USD,21522700.0,-1.0317,0.0,,8233000.0,-20.78,0.0,
GLMD,Galmed Pharmaceuticals Ltd,0.2912,1.75001112,,1.5876426,128779.76190476192,36247.82608695652,0.93,0.26,NASDAQ,-0.6551641101527335,IL,,-6357000.0,Healthcare,Biotechnology,0.8420000076293945,USD,6358750.0,-2.4957,,,-6859000.0,-49.8,0.0,
TLSA,Tiziana Life Sciences Ltd,1.3514,139.3127742177778,,-1.6766144,286252.7777777777,275556.52173913043,1.44,0.41,NASDAQ,1.1843482083395585,GB,,-17691000.0,Healthcare,Biotechnology,0.6200000047683716,USD,101514000.0,-0.1517,,,-17977000.0,-77.23,0.0189,
WNW,Meiwu Technology Co Ltd,0.8473,2.4370810154117653,,-0.048140638,600596.8611111111,1647273.9130434785,10.88,0.71,NASDAQ,-0.858357116026162,CN,10977429.0,-16066384.0,Consumer Cyclical,Internet Retail,5.949999809265137,USD,2923320.0,-6.1873,,,-1333689.0,-42.08,0.3018,
OBIO,Orchestra Biomed Holdings Inc,6.19,221.5307981691843,,1.7276825,98425.79365079364,170230.4347826087,11.59,4.29,NASDAQ,0.0369540446055502,US,2216000.0,-51643000.0,Healthcare,Biotechnology,5.96999979019165,USD,35788500.0,-1.4784,,,-54094000.0,-72.19,0.0,
LKFN,Lakeland Financial Corp,61.59,1571.0039999204437,16.7543,0.79706156,117322.22222222222,146591.30434782608,73.22,44.54,NASDAQ,0.1274017732649643,US,243098000.0,100828000.0,Financial Services,Banks - Regional,54.647987365722656,USD,25507500.0,3.6452,1.8571,2.18,,14.43,0.0,3.0858243
PCVX,Vaxcyte Inc,77.89,8693.277322379416,,1.1520649,717105.1587301587,802556.5217391305,87.71,44.24,NASDAQ,0.652133341199963,US,,-497188000.0,Healthcare,Biotechnology,47.209999084472656,USD,111610000.0,-4.1403,,,-573110976.0,-32.43,0.0,
ALNY,Alnylam Pharmaceuticals Inc,269.52,34601.11353689537,,0.9965402,787192.4603174604,956826.0869565216,274.23,142.05,NASDAQ,0.4521535769454172,US,2344406016.0,-72941000.0,Healthcare,Biotechnology,185.7899932861328,USD,128381000.0,-3.5246,,,157972000.0,-67.47,1.1488,
IPAR,Inter Parfums Inc,130.96,4193.899818469975,27.4732,0.7779681,134319.84126984127,163086.95652173914,156.75,108.39,NASDAQ,-0.0033435328356417,US,1362899968.0,141504992.0,Consumer Defensive,Household & Personal Products,131.39813232421875,USD,32024300.0,4.7497,2.5013,20.52,259867008.0,17.72,0.2315,2.2351363
YI,111 Inc,1.06,91.936269,,0.2538097,72633.33333333333,94286.95652173914,3.17,0.9701,NASDAQ,-0.6511729799517968,CN,14779797504.0,-374680992.0,Healthcare,Medical Distribution,3.0299999713897705,CNY,85664304.0,-2.329,,,-307620736.0,-77.88000000000001,0.6419,
LIQT,LiqTech International Inc,2.375,13.792432304526749,,-0.35600352,9399.603174603177,7265.217391304348,4.1,1.9,NASDAQ,-0.3674608944099315,DK,18225476.0,-8569937.0,Industrials,Pollution & Treatment Controls,3.75,USD,5807340.0,-1.5068,,,-4588187.0,-33.7,0.4722,
BROG,Brooge Energy Ltd,0.9847,86.6883155985,3.1836,1.2722864,200540.87301587305,25700.0,6.65,0.8,NASDAQ,-0.794456804824883,AE,116053728.0,60702876.0,Energy,Oil & Gas Midstream,4.769999980926514,USD,109588000.0,0.3093,,,81096120.0,7.37,2.5157,
SGRP,SPAR Group Inc,1.93,46.96297462626263,12.0356,-0.32278845,141819.44444444444,94960.8695652174,3.12,0.7,NASDAQ,0.637805560007767,US,267060000.0,9663000.0,Industrials,Specialty Business Services,1.1799999475479126,USD,24333100.0,0.1596,,12.26,10495000.0,8.469999999999999,0.632,
HBCP,Home Bancorp Inc,39.21,316.4009851309584,7.8628,0.8759394,13880.15873015873,22143.478260869564,45.44,31.47,NASDAQ,0.1499590838405238,US,129842000.0,36456000.0,Financial Services,Banks - Regional,34.109920501708984,USD,8069400.0,4.9895,1.0,5.66,,9.42,0.1627,2.5087807
HUBG,Hub Group Inc,42.74,2657.240825365124,15.8615,0.9198341,477661.1111111111,477817.39130434784,48.39,31.73,NASDAQ,0.013219786382876,US,3995845888.0,115311000.0,Industrials,Integrated Freight & Logistics,42.183876037597656,USD,61597300.0,2.6195,0.0,20.26,339799008.0,8.43,0.216,1.1518084
EEIQ,EpicQuest Education Group International Ltd,0.84,10.41446517391304,,0.5351311,12683.333333333334,9826.08695652174,2.18,0.7259,NASDAQ,-0.312180999132702,US,5712480.0,-6762704.0,Consumer Defensive,Education & Training Services,1.2200000286102295,USD,12398200.0,-0.6154,,,-6715879.0,-78.45,0.0,
CVKD,Cadrenal Therapeutics Inc,0.4299,6.882040898637729,,2.508663,184084.12698412687,172291.30434782608,2.17,0.36,NASDAQ,-0.4329824896458486,US,,-4846800.0,Healthcare,Biotechnology,0.7570000290870667,USD,16008500.0,-0.8504,,,-5185832.0,,,
BBIO,BridgeBio Pharma Inc,24.43,4593.639510670343,,2.3758774,1728572.2222222222,1357447.8260869563,44.32,21.62,NASDAQ,-0.2142301589823164,US,219124000.0,-453819008.0,Healthcare,Biotechnology,31.06999969482422,USD,188032992.0,-3.9511,,,-496592992.0,-83.58,8.2729,
SBFM,Sunshine Biopharma Inc,2.77,3.242302059635189,,0.662827,64297.10317460317,76378.04347826086,1099.8,2.42,NASDAQ,-0.997379564463492,US,26739780.0,-4087415.0,Healthcare,Drug Manufacturers - Specialty & Generic,1040.0,USD,1170510.0,-18.5432,,,-4149852.0,-21.25,0.0,
ACMR,ACM Research Inc,19.1,1193.1927200153928,15.4261,3.6182928,1349369.8412698412,1727804.347826087,34.3999,12.53,NASDAQ,0.4151130541607453,US,693561024.0,85022000.0,Technology,Semiconductor Equipment & Materials,13.510000228881836,USD,57449000.0,1.1924,,66.01,128190000.0,9.0,0.12,
ARTL,Artelo Biosciences Inc,1.27,4.099179,,0.022274083,97926.98412698413,208647.8260869565,2.98,1.15,NASDAQ,-0.3375624573919448,US,,-9604000.0,Healthcare,Biotechnology,1.914999961853028,USD,3227700.0,-3.1382,,,,-79.03999999999999,0.0,
XWEL,XWELL Inc,1.81,7.572016653846154,,2.3272421,19718.194444444445,27260.869565217392,5.29,1.26,NASDAQ,-0.6239256734247227,US,31772000.0,-24744000.0,Healthcare,Diagnostics & Research,4.800000190734863,USD,4183440.0,-6.6442,,,-13163000.0,-213.36,0.0,
MFH,Mercurity Fintech Holding Inc,1.555,94.57493599999998,,2.1636124,64863.49206349206,36300.0,3.5,0.77,NASDAQ,-0.0461357126849488,CN,445928.0,-9357196.0,Financial Services,Capital Markets,1.6299999952316284,USD,60819900.0,-0.2041,,,-7292692.0,-34.870000000000005,0.5047,
RGS,Regis Corp,21.5,49.01888249666815,,-0.033554517,224720.13888888888,114004.34782608696,35.3,3.92,NASDAQ,-0.1539308461112755,US,209320992.0,-7033000.0,Consumer Cyclical,Personal Services,25.39999961853028,USD,2279950.0,-3.1945,0.12,-15.8,21998000.0,-55.57,10.9651,
IMVT,Immunovant Inc,29.21,4275.391022711237,,0.97513807,1509477.380952381,1056004.347826087,45.58,18.82,NASDAQ,0.3008927346440035,US,,-272548992.0,Healthcare,Biotechnology,22.46999931335449,USD,146367008.0,-1.8779,,,-298255008.0,-41.98,0.0,
SMTI,Sanara Medtech Inc,27.88,240.4706069777777,,0.8316139,15661.90476190476,21452.17391304348,46.0,26.0,NASDAQ,-0.3946142808604428,US,68004560.0,-4889481.0,Healthcare,Medical Instruments & Supplies,45.9900016784668,USD,8625200.0,-0.5198,,,-3591852.0,-7.89,0.2162,
SOGP,Sound Group Inc,1.84,9.842707,0.1138,1.0704409,225453.96825396825,12186.95652173913,7.98,1.7,NASDAQ,-0.7468109769999722,SG,2236581120.0,34091000.0,Communication Services,Internet Content & Information,7.239999771118164,CNY,5291780.0,0.8325,,,33842248.0,18.54,0.1879,
NTGR,NETGEAR Inc,15.19,435.62975462434895,,0.24935858,304007.5396825397,204639.13043478265,18.625,10.4,NASDAQ,0.1653658092761278,US,695004992.0,-150292992.0,Technology,Communication Equipment,13.039999961853027,USD,28678700.0,-3.569,,,-51862000.0,-19.56,0.0,
YNDX,Yandex NV,18.94,6846.47,0.3446,,0.0,0.0,24.05,14.11,NASDAQ,-2.82748042756964e-08,NL,,,,,18.940000534057617,RUB,,53.2623,,1.47,,4.23,0.5845,
ELWS,Earlyworks Co Ltd,1.74,5.233711,,0.6698554,126883.1746031746,10165.217391304348,13.0,1.58,NASDAQ,-0.7925127107659211,JP,179355008.0,-456111008.0,Technology,Software - Application,8.350000381469727,JPY,3015380.0,-151.2615,,,-499111392.0,-90.42,0.501,
CEAD,CEA Industries Inc,6.43,4.400660091729322,,0.6942984,5351.960317460317,5104.347826086957,10.77,5.22,NASDAQ,-0.3465089721441264,US,2462884.0,-3396716.0,Industrials,Farm & Heavy Construction Machinery,9.82800006866455,USD,684394.0,-4.3268,0.0,,-3401723.0,-23.75,0.0,
CREG,Smart Powerr Corp,0.8255,6.92395675304878,,1.2281252,29276.19047619048,48400.0,2.0,0.7981,NASDAQ,-0.3011100226688722,CN,,-937079.0,Utilities,Utilities - Renewable,1.1799999475479126,USD,8387590.0,-0.0959,,,-921498.0,-0.6,0.1473,
SBSI,Southside Bancshares Inc,31.51,953.689709905708,11.0009,0.4407885,117013.09523809524,143182.60869565216,36.1,25.34,NASDAQ,0.0134460875172126,US,240491008.0,81941000.0,Financial Services,Banks - Regional,31.09307289123535,USD,30266300.0,2.8184,1.4116,2.59,,6.03,0.8586,4.5411544
AMSWA,American Software Inc,10.25,341.1261202034884,29.9944,0.1660671,216055.9523809524,250573.91304347827,12.51,8.41,NASDAQ,-0.0631807950505279,US,102515000.0,9694000.0,Technology,Software - Application,10.939322471618652,USD,31459000.0,0.3199,0.4435,7.08,8696000.0,8.72,0.0,4.263566
SMX,SMX (Security Matters) PLC,3.83,0.2908744719801087,,0.38029948,72284.53968253969,188358.60869565216,279.75,2.88,NASDAQ,-0.9823408965052676,IE,,-20914000.0,Industrials,Specialty Business Services,214.5,USD,650000.0,-5.6986,,,-19759000.0,-3.4799999999999995,0.0034,
RMR,RMR Group Inc,24.29,770.7369514897457,13.498,0.9264484,88744.04761904762,113408.69565217392,28.82,21.66,NASDAQ,0.1207604188585484,US,191259008.0,25184000.0,Real Estate,Real Estate Services,21.679555892944336,USD,15724800.0,3.4817,1.5976,-15.94,77166000.0,23.78,0.0,7.3831005
APA,APA Corp (US),28.32,10475.705524707208,3.6692,0.271427,5344318.650793651,5515556.521739131,46.145,26.81,NASDAQ,-0.3508268529447125,US,8908000256.0,2904999936.0,Energy,Oil & Gas E&P,43.57311630249024,USD,369904992.0,9.2395,1.0007,4.11,5416999936.0,36.4,1.954,3.5149384
QURE,Uniqure NV,7.15,348.1879596611342,,2.2099767,1532152.380952381,4671139.130434782,11.34,3.73,NASDAQ,-0.1631719723277526,NL,27707000.0,-284694016.0,Healthcare,Biotechnology,8.539999961853027,USD,48697600.0,-6.471,,,-217116992.0,-43.84,2.3884,
MCRI,Monarch Casino & Resort Inc,73.11,1345.9310930348993,16.3246,0.99094784,106058.33333333331,112095.65217391304,80.22,56.25,NASDAQ,0.0853959478141397,US,510951008.0,83322000.0,Consumer Cyclical,Resorts & Casinos,67.37303161621094,USD,18452100.0,4.2027,5.9081,22.36,166291008.0,15.9,0.0107,1.6295493
SYRS,Syros Pharmaceuticals Inc,5.07,135.51267713152805,,1.2177798,161732.53968253967,107734.78260869563,8.17,2.0902,NASDAQ,0.3282577663333323,US,4149000.0,-131562000.0,Healthcare,Biotechnology,3.819999933242798,USD,26809800.0,-5.81,,,-115995000.0,-284.31,2.4741,
DXCM,Dexcom Inc,69.76,27954.70203144056,51.6246,0.82794803,4021789.285714286,8467782.608695652,141.99,62.34,NASDAQ,-0.3762211986184991,US,3934799872.0,666899968.0,Healthcare,Medical Devices,111.69000244140624,USD,400727008.0,1.2726,,,886800000.0,11.86,1.2073,
BACK,IMAC Holdings Inc,1.64,2.823783479876161,,0.72839296,410165.503968254,153082.60869565216,7.75,1.2176,NASDAQ,-0.4994208741698901,US,,-5627395.0,Healthcare,Medical Care Facilities,3.2699999809265137,USD,1721820.0,-8.4712,,,-1739421.0,-383.05,0.028,
WNEB,Western New England Bancorp Inc,7.61,164.58671524801065,10.9229,0.148164,43424.60317460317,37095.65217391304,9.2,6.0,NASDAQ,0.2300443137228387,US,74435000.0,13475000.0,Financial Services,Banks - Regional,6.190279483795166,USD,21357800.0,0.6973,0.2766,-1.21,,5.86,0.083,3.7135282
VMEO,Vimeo Inc,4.77,807.3995563687499,36.6467,1.553064,1779607.9365079366,1821195.652173913,5.77,3.015,NASDAQ,0.1334054067128431,US,421083008.0,32389000.0,Technology,Software - Application,4.210000038146973,USD,156398000.0,0.1333,,,25580000.0,5.76,0.0,
BRY,Berry Corporation (Bry),5.99,460.86457738118816,12.3226,-0.07615081,949584.5238095238,764860.8695652174,8.94,5.625,NASDAQ,-0.2130378640897587,US,849294976.0,3175000.0,Energy,Oil & Gas E&P,7.606553554534912,USD,76939000.0,0.4821,1.0324,-1.89,218855008.0,3.15,0.5647,7.920792
VOXX,VOXX International Corp,2.58,57.99313097071129,,0.807261,75640.07936507936,189986.9565217392,11.7,2.27,NASDAQ,-0.6894023645048725,US,448646016.0,-39381000.0,Technology,Consumer Electronics,8.279999732971191,USD,20217000.0,-1.7436,,,-10930000.0,-10.97,0.2628,
XFIN,ExcelFin Acquisition Corp,11.07,80.69272673812755,,-0.004940295,20157.14285714286,8378.260869565218,11.14,10.45,NASDAQ,0.0544388386513556,US,,-6397969.0,Financial Services,Shell Companies,10.5,USD,7289320.0,-0.3491,,,,-24.39,0.1064,
VSTE,Vast Renewables Ltd,1.9789,59.3145650571642,,0.2516057,161740.59829059828,19347.82608695652,14.0,1.63,NASDAQ,-0.8165990848970603,AU,,,,,10.739999771118164,USD,,-0.5195,,,,0.47,0.0,
ASST,Asset Entities Inc,0.9423,8.56703451789474,,2.357928,181359.44444444444,529652.1739130435,5.45,0.9422,NASDAQ,-0.8171689154082435,US,340744.0,-5246850.0,Communication Services,Internet Content & Information,5.130000114440918,USD,1509600.0,-1.8159,,,,-160.5,0.0514,
MDB,MongoDB Inc,234.9,17230.07741239253,,2.2161868,1482475.7936507936,1360013.043478261,509.62,212.74,NASDAQ,-0.3413299508973322,US,1765292032.0,-202947008.0,Technology,Software - Infrastructure,356.2200012207031,USD,73350704.0,-2.4786,,,-240004992.0,-7.829999999999999,1.1104,
MBLY,Mobileye Global Inc,15.28,12392.815636319696,,1.6576588,3560386.904761905,6111260.869565218,44.48,14.34,NASDAQ,-0.6025705134397179,IL,1844999936.0,-224000000.0,Consumer Cyclical,Auto Parts,38.34999847412109,USD,99548096.0,-0.0335,0.0,,-158000000.0,-0.18,0.0,
ENLV,Enlivex Therapeutics Ltd,1.25,26.08972640761301,,2.270323,89305.95238095238,40356.52173913043,4.59,1.15,NASDAQ,-0.529274639935164,IL,,-25990000.0,Healthcare,Biotechnology,2.650000095367432,USD,20871800.0,-1.5649,,,-21504000.0,-96.62,0.0,
IRIX,IRIDEX Corp,1.86,30.23048451336899,,-0.46361443,60762.30158730159,28756.52173913044,3.65,1.32,NASDAQ,0.3296088142745457,US,49924000.0,-10944000.0,Healthcare,Medical Devices,1.399999976158142,USD,16252900.0,-0.5934,,,-10099000.0,-100.5,0.0,
FEBO,Fenbo Holdings Ltd,8.46,93.58874834117648,10.7573,0.6306446,49099.42528735632,86617.39130434782,17.68,4.19,NASDAQ,,HK,119110000.0,-1462000.0,Technology,Consumer Electronics,,HKD,11062500.0,0.87,,,116000.0,15.76,0.5322,
GGR,Gogoro Inc,1.25,347.7244036259541,,1.7969265,215529.7619047619,273343.4782608696,3.305,1.2,NASDAQ,-0.5964737958045118,TW,340238016.0,-48545000.0,Consumer Cyclical,Auto Manufacturers,3.0899999141693115,USD,327587008.0,-0.3238,0.0,,-3038000.0,-11.04,1.7705,
LPCN,Lipocine Inc,4.41,23.58441479726652,,2.1771004,41347.22222222222,35752.17391304348,11.79,2.3101,NASDAQ,-0.1322269998451964,US,4711366.0,-8968231.0,Healthcare,Biotechnology,5.079999923706055,USD,5347940.0,-3.1031,,,-10337441.0,-80.28,0.0,
LUCD,Lucid Diagnostics Inc,0.79,42.06148581297173,,0.15561382,112925.0,125182.60869565218,1.721,0.6335,NASDAQ,-0.4671360079403897,US,2983000.0,-54527000.0,Healthcare,Medical Devices,1.4800000190734863,USD,53242400.0,-1.2613,,,-42569000.0,-200.54,0.2152,
STAF,Staffing 360 Solutions Inc,1.41,1.277309275862069,,1.9793622,28667.261904761905,141595.65217391303,9.9,1.31,NASDAQ,-0.8507797404083183,US,184696000.0,-18482000.0,Industrials,Staffing & Employment Services,9.399999618530272,USD,905893.0,-54.0124,0.5784,,-11166000.0,-66.28,2.0719,
